Chrom,Start,End,Marker,Pos,GWR-100-104,GWR-100-108,GWR-100-11,GWR-100-110,GWR-100-113,GWR-100-117,GWR-100-119,GWR-100-121,GWR-100-126,GWR-100-132,GWR-100-135,GWR-100-139,GWR-100-14,GWR-100-149,GWR-100-150,GWR-100-151,GWR-100-152,GWR-100-156,GWR-100-172,GWR-100-175,GWR-100-182,GWR-100-185,GWR-100-187,GWR-100-19,GWR-100-193,GWR-100-199,GWR-100-20,GWR-100-203,GWR-100-21,GWR-100-210,GWR-100-211,GWR-100-212,GWR-100-215,GWR-100-217A,GWR-100-221,GWR-100-222,GWR-100-227,GWR-100-240,GWR-100-245,GWR-100-250,GWR-100-252,GWR-100-255,GWR-100-258,GWR-100-262,GWR-100-27,GWR-100-273,GWR-100-275,GWR-100-276,GWR-100-277,GWR-100-28,GWR-100-283,GWR-100-284,GWR-100-286,GWR-100-30,GWR-100-304,GWR-100-308,GWR-100-309,GWR-100-313,GWR-100-315,GWR-100-320,GWR-100-321,GWR-100-329,GWR-100-33,GWR-100-343,GWR-100-345,GWR-100-346,GWR-100-349,GWR-100-350,GWR-100-352,GWR-100-364,GWR-100-369,GWR-100-370,GWR-100-372,GWR-100-374,GWR-100-379,GWR-100-385,GWR-100-386,GWR-100-387,GWR-100-39,GWR-100-392,GWR-100-394,GWR-100-4,GWR-100-400,GWR-100-401,GWR-100-402,GWR-100-415,GWR-100-428,GWR-100-433,GWR-100-439,GWR-100-442,GWR-100-443,GWR-100-445,GWR-100-447,GWR-100-450,GWR-100-457,GWR-100-458,GWR-100-459,GWR-100-462,GWR-100-465,GWR-100-466,GWR-100-467,GWR-100-477,GWR-100-478,GWR-100-479,GWR-100-480,GWR-100-481,GWR-100-483,GWR-100-488,GWR-100-49,GWR-100-492,GWR-100-497,GWR-100-504,GWR-100-53,GWR-100-54,GWR-100-69,GWR-100-73,GWR-100-76,GWR-100-84,GWR-100-90,GWR-100-91,GWR-100-92,GWR-100-95,GWR-100-96,GWR-100-99,IFG-100-462,XXX-100-105,XXX-100-110,XXX-100-114,XXX-100-115,XXX-100-116,XXX-100-117,XXX-100-118,XXX-100-124,XXX-100-128,XXX-100-129,XXX-100-133,XXX-100-137,XXX-100-149,XXX-100-155,XXX-100-158,XXX-100-165,XXX-100-170,XXX-100-173,XXX-100-175,XXX-100-186,XXX-100-2,XXX-100-20,XXX-100-232,XXX-100-237,XXX-100-242,XXX-100-249,XXX-100-25,XXX-100-32,XXX-100-33,XXX-100-39,XXX-100-47,XXX-100-58,XXX-100-59,XXX-100-60,XXX-100-62,XXX-100-65,XXX-100-66,XXX-100-70,XXX-100-71,XXX-100-73,XXX-100-80,XXX-100-82,XXX-100-93
Chr15,151,200,15_151_200,Chr15_2063051_2977503,A,B,A,A,NA,A,A,B,NA,A,NA,A,B,A,NA,B,A,A,B,B,NA,A,NA,NA,B,NA,A,B,NA,B,NA,B,NA,B,B,A,NA,NA,A,B,A,NA,B,B,A,B,A,A,B,A,NA,A,B,A,NA,NA,B,A,A,B,B,B,NA,B,NA,A,A,A,A,B,NA,A,A,B,A,B,B,B,A,B,A,NA,A,A,A,NA,A,B,B,NA,A,NA,B,NA,A,B,A,B,A,NA,A,NA,B,NA,B,B,NA,NA,NA,B,A,A,B,B,NA,B,B,B,NA,A,NA,NA,A,A,B,A,B,A,A,B,B,NA,B,NA,B,NA,A,A,B,A,A,NA,A,A,NA,B,B,B,B,B,A,A,NA,B,B,A,NA,B,B,A,B,A,B,NA,B,NA,A,A
Chr15,201,250,15_201_250,Chr15_3030157_4057868,NA,B,A,A,NA,A,A,B,NA,A,B,A,A,A,NA,B,A,A,NA,B,A,A,B,NA,B,NA,A,B,A,B,B,B,B,NA,B,NA,B,NA,A,B,A,NA,B,B,A,B,NA,A,B,B,A,A,B,A,NA,NA,B,A,NA,B,B,B,NA,B,NA,A,A,A,A,B,NA,A,A,B,A,B,B,B,A,B,NA,NA,A,A,A,A,A,B,B,B,A,NA,B,B,A,B,A,B,A,B,A,NA,B,B,B,B,NA,NA,A,B,A,A,B,B,NA,B,NA,B,NA,A,B,NA,A,NA,B,NA,B,A,A,B,B,NA,B,NA,B,B,A,A,B,A,A,NA,A,A,B,NA,B,B,B,NA,NA,A,NA,NA,NA,A,NA,B,B,A,B,A,B,NA,B,NA,A,A
Chr15,251,300,15_251_300,Chr15_4057934_7702872,B,B,A,A,NA,A,A,B,NA,NA,B,A,A,A,NA,NA,A,A,NA,B,A,A,B,NA,B,NA,A,B,A,B,B,B,B,A,B,B,B,NA,A,B,A,NA,B,B,NA,B,B,A,B,B,A,A,B,A,NA,NA,B,A,B,B,B,B,NA,B,NA,A,A,A,A,B,NA,A,A,B,A,B,B,B,A,B,B,NA,NA,A,A,A,A,B,B,B,A,NA,B,B,A,B,A,B,A,B,A,NA,B,B,B,B,NA,NA,A,B,A,A,B,B,NA,B,A,B,NA,A,B,NA,A,B,B,B,B,A,A,B,B,NA,B,NA,B,B,A,A,B,A,A,NA,A,A,B,A,B,B,B,A,B,A,NA,A,A,A,NA,B,B,B,B,A,B,NA,B,NA,A,A
Chr15,301,350,15_301_350,Chr15_7723997_8513282,B,B,A,A,NA,A,A,B,NA,B,B,A,A,A,NA,A,A,A,NA,B,A,A,B,NA,B,NA,A,B,A,B,B,B,B,A,B,B,B,NA,A,B,A,NA,B,B,NA,B,B,A,B,B,A,A,B,A,NA,NA,B,A,B,B,B,B,NA,B,NA,A,A,A,A,B,NA,A,A,B,A,B,B,B,A,B,B,NA,A,A,A,A,A,B,B,B,A,NA,B,B,A,B,A,B,A,B,A,NA,B,B,B,B,NA,NA,A,B,A,A,B,B,NA,B,A,B,NA,A,B,NA,A,B,B,B,B,A,A,B,B,NA,B,A,B,B,NA,A,B,A,A,B,A,A,B,A,B,B,B,A,B,NA,NA,A,A,A,NA,B,B,B,B,A,B,NA,B,NA,A,A
Chr15,351,400,15_351_400,Chr15_8514922_9058550,B,B,A,A,NA,A,A,B,NA,B,B,A,A,A,NA,A,A,A,NA,B,A,A,NA,NA,B,NA,A,B,A,B,B,B,NA,A,B,B,B,NA,A,B,A,NA,B,B,NA,B,B,A,NA,B,A,A,B,A,NA,NA,B,A,B,NA,B,B,NA,B,NA,A,A,A,NA,NA,NA,A,A,B,A,B,B,B,A,NA,B,NA,A,A,A,A,A,B,NA,B,A,NA,NA,NA,A,B,A,B,A,B,A,NA,B,B,B,B,NA,NA,A,B,A,A,B,B,NA,B,A,B,NA,A,B,NA,A,B,B,B,B,A,A,B,B,NA,B,A,B,B,B,NA,B,A,A,NA,NA,A,B,A,B,B,B,A,B,B,NA,A,A,A,NA,B,B,B,B,A,B,NA,B,NA,A,A
Chr15,401,450,15_401_450,Chr15_9058636_9494238,B,B,A,A,NA,A,A,B,NA,B,B,A,A,A,NA,A,A,A,NA,B,A,A,A,NA,B,NA,A,B,A,B,B,B,A,A,B,B,B,NA,A,B,A,NA,B,B,NA,B,B,A,NA,B,A,A,B,B,NA,NA,B,A,B,NA,B,B,NA,NA,NA,A,A,A,B,A,NA,NA,A,B,A,B,B,B,A,NA,B,NA,A,A,A,A,A,B,A,B,NA,NA,A,NA,A,B,A,B,A,B,A,NA,B,B,NA,B,NA,NA,A,B,A,B,B,B,NA,B,A,B,NA,A,B,NA,A,B,B,B,B,A,A,B,B,NA,B,A,B,B,B,B,NA,A,A,NA,B,A,B,A,B,B,B,A,B,B,NA,A,A,A,NA,B,B,B,B,A,NA,NA,B,NA,A,A
Chr15,451,500,15_451_500,Chr15_9504213_10360334,NA,B,A,A,NA,A,A,B,NA,NA,B,A,A,B,NA,A,A,A,B,B,NA,A,A,NA,NA,NA,A,B,A,B,B,B,A,A,B,B,B,NA,A,B,A,NA,B,B,NA,B,B,A,NA,B,A,A,B,B,NA,NA,NA,A,B,NA,B,B,NA,A,NA,A,A,B,B,A,NA,B,A,B,A,NA,NA,NA,NA,NA,B,NA,A,A,A,A,A,B,A,B,NA,NA,A,NA,A,B,A,B,A,B,A,NA,B,B,A,B,NA,NA,A,B,A,B,B,B,NA,B,A,B,NA,A,B,NA,A,B,B,B,B,B,A,B,B,NA,B,A,B,B,B,B,A,A,A,NA,B,A,B,A,B,B,B,A,B,B,NA,A,A,A,NA,B,B,B,B,NA,A,NA,B,NA,NA,A
Chr15,501,550,15_501_550,Chr15_10382563_10922105,A,B,A,A,NA,NA,A,B,NA,A,B,A,A,B,NA,A,A,A,B,B,B,A,A,NA,NA,NA,B,B,A,B,B,B,A,A,B,B,B,NA,A,B,A,NA,B,A,NA,B,B,A,A,B,A,A,B,B,NA,NA,A,A,B,A,B,B,NA,A,NA,A,A,B,B,B,NA,B,A,B,A,A,A,A,B,NA,B,NA,A,A,NA,A,NA,B,A,B,NA,NA,A,NA,A,B,A,NA,A,A,A,NA,B,B,A,B,NA,NA,A,B,A,B,B,B,NA,B,A,B,B,A,B,NA,A,B,NA,B,B,B,A,B,B,NA,NA,A,B,B,B,B,A,A,A,B,B,A,B,A,B,A,B,A,B,B,NA,A,A,A,NA,B,B,B,B,B,A,NA,A,NA,B,A
Chr15,551,600,15_551_600,Chr15_10923380_11250913,A,B,A,A,NA,B,A,B,NA,A,B,A,A,B,NA,A,A,A,NA,B,B,A,A,NA,NA,NA,B,B,A,B,B,B,A,A,B,B,B,NA,A,B,A,NA,B,A,NA,B,A,A,A,B,A,A,B,B,NA,NA,A,A,B,A,B,B,NA,A,NA,A,A,B,B,B,NA,B,A,B,A,A,A,A,B,NA,B,NA,A,NA,B,A,NA,B,A,B,NA,NA,A,NA,A,B,A,A,A,A,A,NA,B,B,A,B,NA,NA,A,B,NA,B,B,B,NA,B,A,B,B,A,B,NA,A,B,A,B,B,B,A,B,B,NA,A,A,B,A,B,B,A,A,A,B,B,A,B,A,B,NA,B,A,B,B,NA,A,A,A,NA,B,NA,B,B,B,A,NA,A,NA,B,A
Chr15,601,650,15_601_650,Chr15_11251180_11559025,A,B,A,A,NA,B,NA,B,NA,A,NA,A,A,B,NA,A,A,A,NA,B,B,A,A,NA,NA,NA,B,B,A,B,B,B,A,A,B,B,B,NA,A,B,A,NA,B,A,NA,B,A,A,A,B,A,A,B,B,NA,NA,A,A,B,A,B,B,NA,A,A,A,A,B,B,B,NA,B,A,B,A,A,A,A,B,NA,B,NA,A,B,B,A,NA,NA,A,B,NA,NA,A,NA,A,B,A,A,A,A,A,NA,B,B,A,B,NA,NA,A,B,B,B,B,B,NA,B,A,B,B,A,B,NA,A,B,A,B,B,B,A,B,B,NA,A,A,B,A,B,B,A,A,A,B,B,A,B,A,B,B,B,A,B,B,NA,B,NA,A,NA,B,NA,B,B,B,A,NA,A,NA,B,A
Chr15,651,700,15_651_700,Chr15_11559436_12323884,A,A,A,A,NA,B,B,B,NA,A,A,A,A,NA,NA,A,A,NA,NA,B,B,A,A,NA,NA,NA,B,B,A,NA,B,B,NA,A,NA,NA,B,NA,A,B,NA,NA,B,NA,NA,B,NA,NA,A,B,A,A,B,B,NA,NA,A,A,B,A,A,NA,NA,A,NA,A,NA,B,B,B,NA,B,A,B,A,A,NA,A,B,NA,B,NA,NA,B,B,A,NA,NA,A,B,NA,NA,A,NA,NA,B,NA,A,A,A,A,NA,B,B,A,B,NA,NA,NA,B,NA,B,B,B,NA,NA,A,B,B,A,B,NA,A,B,A,B,B,B,A,B,NA,NA,B,NA,B,A,B,B,A,A,A,B,B,A,B,A,NA,B,B,A,B,B,NA,B,B,A,NA,B,NA,B,B,B,A,NA,A,NA,B,B
Chr15,701,750,15_701_750,Chr15_12324837_12552124,A,A,A,NA,NA,B,B,B,NA,A,A,A,A,A,B,A,A,B,NA,B,B,A,A,NA,NA,A,B,B,A,A,B,B,B,A,A,A,B,NA,A,B,B,NA,B,B,A,B,B,B,A,B,A,A,B,B,NA,NA,A,A,B,A,A,A,NA,A,NA,A,B,B,B,B,NA,B,A,B,A,A,B,A,B,B,B,NA,B,B,B,A,NA,A,A,NA,NA,NA,A,NA,B,B,B,A,A,A,A,NA,B,B,A,B,NA,NA,NA,B,A,B,B,B,NA,A,A,B,B,A,B,NA,A,B,A,B,B,B,A,B,A,NA,B,B,B,A,B,B,A,A,A,B,B,A,B,A,A,B,B,A,B,B,NA,B,B,A,NA,B,NA,B,B,B,A,NA,A,NA,B,B
Chr15,751,800,15_751_800,Chr15_12561541_13586065,A,A,A,B,NA,B,B,B,NA,A,A,B,NA,A,B,NA,A,B,NA,B,B,NA,NA,NA,NA,A,B,B,A,A,B,B,B,NA,A,A,B,NA,A,NA,B,NA,B,B,A,B,B,B,A,B,A,A,B,B,NA,NA,A,A,B,A,A,A,NA,A,NA,A,B,NA,B,B,NA,B,A,B,NA,A,B,A,B,NA,B,NA,B,B,B,A,NA,A,A,A,NA,NA,A,NA,B,B,B,A,A,A,A,NA,B,B,A,B,NA,NA,NA,B,A,B,B,B,NA,A,A,B,B,NA,B,NA,A,NA,A,B,B,B,A,B,A,NA,B,B,NA,A,B,B,A,A,A,B,B,A,B,A,A,B,B,A,B,B,NA,B,B,A,NA,B,NA,B,B,B,A,NA,A,NA,B,B
Chr15,801,850,15_801_850,Chr15_13586098_14196685,A,A,A,B,NA,B,B,B,NA,A,A,B,B,A,B,B,A,B,NA,B,B,B,B,NA,NA,A,B,B,A,A,NA,B,B,B,A,A,B,NA,A,A,NA,NA,B,NA,NA,B,B,B,A,NA,A,A,B,B,NA,NA,NA,A,B,A,A,A,B,A,NA,A,B,A,B,B,NA,NA,A,B,B,A,B,A,B,NA,B,NA,B,B,B,A,NA,A,A,A,NA,NA,A,NA,B,B,B,A,A,A,A,NA,NA,B,A,B,NA,NA,NA,B,A,B,B,B,NA,NA,A,B,B,B,NA,NA,A,A,A,B,NA,B,A,NA,A,NA,B,B,A,A,B,NA,A,A,A,B,B,A,B,A,A,B,B,A,B,B,NA,B,B,A,NA,B,NA,B,NA,B,A,NA,A,NA,B,B
Chr15,851,900,15_851_900,Chr15_14196712_14828333,A,A,A,B,NA,B,B,B,NA,A,A,B,B,A,B,B,A,B,NA,B,B,B,B,NA,NA,NA,B,B,A,A,A,NA,B,B,A,A,B,NA,A,A,A,NA,B,A,NA,B,B,B,A,A,A,A,B,B,NA,NA,B,A,B,A,A,NA,B,NA,NA,A,B,A,B,B,NA,A,A,B,B,A,B,A,B,A,B,NA,B,B,B,A,NA,A,A,A,NA,NA,A,NA,B,NA,B,A,A,A,A,NA,A,B,A,B,A,NA,NA,B,A,NA,B,B,NA,B,NA,B,B,B,NA,NA,A,A,A,B,A,NA,A,A,A,NA,B,B,A,A,B,A,A,A,A,B,B,A,B,A,A,B,B,A,B,B,NA,B,B,A,NA,B,B,B,A,B,A,NA,A,NA,B,B
Chr15,901,950,15_901_950,Chr15_14875945_15275643,A,A,A,B,NA,B,B,A,NA,A,A,NA,B,A,B,B,A,B,NA,B,B,B,B,NA,NA,A,B,B,A,A,A,A,B,B,A,A,B,NA,A,A,A,NA,B,A,NA,B,B,B,A,A,A,A,B,B,NA,NA,B,A,B,A,A,B,B,B,NA,A,B,A,B,B,NA,A,A,B,B,A,B,A,A,A,B,NA,B,B,B,B,NA,NA,A,A,NA,NA,A,NA,B,A,B,A,A,A,A,NA,A,NA,A,B,A,NA,NA,B,A,A,B,B,NA,B,B,B,B,B,NA,NA,A,A,A,B,A,A,A,A,NA,NA,B,B,A,A,B,A,A,A,A,NA,B,A,B,A,B,B,B,A,B,B,NA,B,B,A,NA,B,B,B,A,B,A,NA,A,NA,B,B
Chr16,1,50,16_1_50,Chr16_21647_321148,B,A,A,A,NA,B,B,B,NA,B,A,B,A,B,NA,B,NA,A,NA,B,A,A,B,NA,NA,NA,A,A,B,A,B,B,A,A,A,B,B,NA,A,A,B,NA,B,A,A,B,A,A,NA,A,A,B,B,A,NA,B,A,A,A,NA,A,A,A,NA,NA,B,A,A,A,B,NA,B,B,A,A,A,A,A,A,B,B,NA,B,B,A,A,NA,B,B,A,A,A,B,NA,B,A,A,B,A,B,B,NA,A,NA,B,B,NA,NA,NA,B,A,B,A,A,NA,A,NA,A,A,B,NA,NA,A,NA,B,A,A,A,B,A,B,NA,A,B,B,A,A,B,B,A,A,NA,NA,A,A,B,B,A,A,A,A,B,A,A,A,B,NA,B,B,A,A,B,B,NA,NA,NA,A,NA
Chr16,51,100,16_51_100,Chr16_321365_1274427,B,A,A,A,NA,B,NA,B,NA,B,A,B,A,B,NA,B,NA,A,NA,B,A,A,B,NA,NA,NA,A,NA,B,A,B,A,A,NA,A,B,B,NA,A,A,B,NA,B,A,A,B,A,A,NA,A,A,B,B,NA,NA,B,A,A,NA,NA,A,A,A,NA,NA,B,A,A,A,B,NA,B,B,A,A,A,A,A,A,B,B,NA,B,B,NA,A,NA,B,B,A,A,A,B,NA,B,A,A,B,A,B,B,NA,A,NA,B,B,NA,NA,NA,B,A,B,A,A,NA,A,NA,A,A,NA,NA,NA,A,NA,B,A,A,NA,B,A,B,NA,A,B,B,A,A,B,B,A,A,NA,NA,A,A,B,B,A,A,A,A,NA,A,A,A,B,NA,B,B,A,A,B,B,NA,NA,NA,A,NA
Chr16,101,150,16_101_150,Chr16_1291034_1748515,B,A,A,A,NA,B,A,B,NA,B,A,B,A,NA,NA,B,NA,A,NA,B,NA,A,B,NA,NA,NA,A,B,B,A,B,A,A,NA,A,B,B,NA,A,A,B,NA,B,A,A,B,A,A,NA,A,A,B,B,B,NA,B,A,A,B,NA,A,A,NA,NA,NA,B,A,A,A,B,NA,B,NA,A,A,A,A,A,NA,B,B,NA,B,B,B,A,NA,B,B,A,A,NA,B,NA,B,A,A,B,A,B,B,NA,A,NA,B,B,NA,NA,NA,B,A,B,A,A,NA,A,NA,NA,A,A,NA,NA,A,B,B,A,NA,B,B,A,B,NA,A,B,B,NA,A,B,B,A,A,NA,NA,A,A,B,B,A,A,A,A,A,A,A,A,B,NA,B,B,A,A,B,B,NA,NA,NA,A,NA
Chr16,151,200,16_151_200,Chr16_1748599_2211077,B,A,A,NA,NA,B,NA,B,NA,B,A,B,A,A,NA,B,NA,A,NA,B,B,A,B,NA,NA,NA,A,B,B,A,B,A,A,A,A,B,B,NA,A,A,B,NA,B,A,A,B,A,A,NA,A,A,NA,B,B,NA,B,A,A,B,NA,A,A,NA,NA,NA,B,A,A,A,B,NA,B,A,A,A,A,A,A,B,B,B,NA,A,B,B,A,NA,B,B,A,A,NA,B,NA,B,A,A,B,NA,B,B,NA,NA,NA,B,B,NA,NA,NA,B,NA,B,A,A,NA,A,NA,B,A,A,NA,A,A,B,B,A,B,B,B,A,B,NA,A,B,B,B,A,B,B,A,A,NA,NA,A,A,B,B,A,A,A,A,A,A,B,A,B,NA,B,B,A,A,B,B,NA,NA,NA,A,NA
Chr16,201,250,16_201_250,Chr16_2220921_2534899,B,B,A,B,NA,NA,B,B,NA,B,A,B,A,A,NA,B,NA,B,NA,B,B,NA,B,NA,NA,NA,A,B,B,B,B,A,A,A,A,B,B,NA,A,A,B,NA,B,A,A,B,A,A,NA,A,A,A,B,B,NA,B,A,A,B,NA,A,A,NA,NA,NA,B,A,A,A,B,NA,B,A,A,A,A,A,A,B,B,B,NA,A,B,B,A,NA,B,B,A,A,NA,B,NA,A,A,A,B,B,B,B,NA,B,A,B,B,NA,NA,NA,B,B,B,A,A,NA,B,NA,B,A,A,NA,A,A,B,B,A,B,B,B,A,B,NA,A,B,B,B,A,B,B,A,A,NA,NA,A,A,B,B,B,A,A,A,A,A,B,A,NA,NA,B,B,A,A,A,B,NA,NA,NA,A,NA
Chr16,251,300,16_251_300,Chr16_2548025_2705726,B,B,A,B,NA,A,B,B,NA,B,A,B,A,A,NA,B,NA,B,NA,B,B,B,B,NA,NA,NA,A,B,B,B,B,A,A,A,A,B,B,NA,A,A,B,NA,B,A,A,B,A,A,NA,A,A,A,B,B,NA,B,B,A,B,NA,A,A,NA,NA,NA,B,A,A,A,B,NA,B,A,A,A,A,A,A,B,B,B,NA,A,B,B,A,NA,B,B,A,NA,NA,B,NA,A,A,A,B,A,B,A,NA,B,A,B,B,NA,NA,NA,B,B,B,A,A,NA,B,NA,B,A,A,NA,A,A,B,B,A,B,B,B,A,B,NA,A,B,B,B,A,B,B,A,A,NA,NA,A,A,B,B,B,A,A,A,A,A,B,B,B,NA,B,NA,A,A,A,A,NA,NA,NA,B,NA
Chr16,301,350,16_301_350,Chr16_2721120_3234928,B,B,A,B,NA,A,B,B,NA,B,A,B,A,A,B,NA,NA,B,NA,NA,B,B,B,NA,B,NA,A,B,B,B,B,A,A,A,A,B,B,B,A,A,B,NA,B,A,A,NA,A,A,NA,A,A,A,B,B,NA,B,B,A,B,NA,A,B,NA,NA,NA,B,A,A,A,B,NA,B,A,A,A,A,A,NA,B,B,B,NA,A,B,B,NA,NA,B,B,A,NA,NA,B,NA,A,A,A,B,A,B,A,NA,B,A,B,B,NA,NA,NA,B,B,NA,A,A,NA,B,NA,B,A,A,NA,NA,A,B,B,A,B,B,NA,A,B,NA,A,B,B,B,A,B,B,A,A,NA,NA,A,A,B,B,B,A,A,A,A,A,B,B,B,A,B,NA,A,A,A,A,NA,NA,NA,B,NA
Chr16,351,400,16_351_400,Chr16_3265637_3600924,B,B,A,B,NA,A,B,B,NA,B,A,B,A,A,B,A,NA,B,NA,A,B,B,B,NA,B,NA,A,B,B,B,B,A,A,A,A,B,B,B,A,A,B,NA,B,A,A,A,A,A,NA,A,A,A,B,B,NA,B,B,NA,B,NA,A,B,NA,NA,NA,B,NA,A,A,B,NA,A,A,A,A,A,A,B,B,B,B,NA,A,B,B,B,NA,B,B,A,NA,NA,B,NA,A,A,A,B,A,B,A,NA,B,A,B,NA,NA,A,NA,B,B,A,A,A,NA,B,NA,B,A,A,NA,NA,A,B,B,A,B,NA,A,A,NA,NA,A,B,B,B,A,B,B,A,A,NA,NA,A,A,B,B,B,A,A,A,A,A,B,B,B,A,B,NA,A,A,A,A,NA,B,NA,B,NA
Chr16,401,450,16_401_450,Chr16_3601049_4415955,B,NA,A,B,NA,A,NA,B,NA,B,NA,B,A,A,B,A,NA,B,NA,A,B,B,B,NA,B,NA,A,B,B,B,B,NA,A,A,A,B,B,NA,A,A,B,NA,B,A,A,A,A,A,B,A,A,A,B,B,NA,NA,B,B,B,B,A,B,NA,NA,NA,B,B,A,A,B,NA,A,A,A,A,A,A,B,B,B,B,NA,A,B,B,B,A,B,B,NA,NA,NA,B,NA,A,A,A,B,A,B,A,NA,B,A,B,A,NA,A,NA,B,B,A,A,A,NA,B,A,B,NA,NA,A,NA,A,B,B,A,B,A,A,A,A,NA,A,B,NA,B,A,B,B,A,A,NA,NA,A,A,B,NA,B,A,A,A,A,A,B,B,NA,NA,B,NA,A,A,A,A,NA,B,NA,B,NA
Chr16,451,500,16_451_500,Chr16_4464443_5048763,B,A,A,NA,NA,A,A,B,NA,B,B,B,A,A,NA,A,NA,B,NA,A,B,NA,B,NA,B,NA,A,B,B,B,B,B,A,A,A,B,B,B,A,A,B,NA,B,A,NA,A,A,A,NA,A,A,A,B,B,NA,NA,B,B,B,NA,A,B,NA,NA,NA,B,B,A,A,B,NA,A,NA,A,B,NA,A,B,B,B,B,NA,A,NA,NA,B,A,A,B,B,NA,NA,NA,NA,A,A,A,B,A,B,A,NA,B,A,B,A,NA,A,NA,A,NA,A,A,B,NA,B,A,B,NA,B,A,NA,B,B,B,A,A,A,A,A,A,NA,A,B,A,NA,A,B,B,A,A,NA,NA,A,A,B,A,NA,A,A,NA,A,A,B,B,A,NA,B,NA,A,A,A,A,NA,B,NA,B,NA
Chr16,501,550,16_501_550,Chr16_5050208_6618607,A,A,A,A,NA,NA,A,B,NA,B,B,B,A,A,NA,A,NA,B,NA,NA,B,A,B,NA,B,NA,A,B,B,B,B,B,A,NA,NA,B,B,NA,A,A,B,NA,B,A,NA,B,A,NA,NA,A,NA,NA,NA,B,NA,NA,B,A,B,NA,NA,B,NA,NA,NA,B,B,A,A,B,NA,A,B,A,B,B,A,B,B,B,B,NA,A,A,A,B,A,A,B,B,NA,NA,A,NA,A,NA,A,B,A,B,NA,A,B,A,B,A,NA,NA,B,A,NA,A,A,B,NA,B,A,B,NA,B,A,NA,B,B,B,A,A,A,A,A,A,NA,A,B,A,A,NA,B,B,A,A,NA,NA,A,A,B,A,A,A,A,B,NA,NA,B,B,A,NA,B,NA,A,NA,A,A,NA,NA,NA,B,NA
Chr16,551,600,16_551_600,Chr16_6618608_7456888,A,A,A,A,NA,B,A,B,NA,B,B,B,A,A,B,A,NA,B,NA,B,B,A,B,NA,B,NA,A,B,B,B,B,B,A,B,B,B,B,NA,A,A,B,NA,B,A,NA,B,A,B,NA,A,B,B,A,B,NA,NA,B,A,B,NA,B,B,NA,B,NA,B,B,A,A,B,NA,NA,B,A,B,B,A,B,B,B,B,NA,A,A,A,B,A,A,B,B,A,NA,A,NA,A,B,A,NA,A,B,B,A,B,A,B,A,NA,NA,B,A,NA,A,A,B,NA,B,A,B,NA,B,A,NA,B,B,NA,A,A,A,A,A,A,NA,A,NA,A,A,A,B,B,A,A,NA,NA,A,A,B,A,A,A,A,B,B,NA,B,B,A,B,B,B,A,B,A,A,NA,A,NA,B,NA
Chr16,601,650,16_601_650,Chr16_7457545_9757022,A,A,A,A,NA,B,A,B,NA,B,B,B,A,A,B,A,B,B,NA,B,B,A,B,NA,B,NA,A,B,NA,B,B,B,A,B,B,B,B,NA,A,A,B,NA,B,A,NA,B,A,B,NA,A,B,B,A,B,NA,NA,B,A,B,NA,NA,B,NA,NA,NA,B,B,A,A,B,NA,B,B,A,B,B,A,B,B,B,B,NA,A,A,A,B,A,A,B,B,A,NA,A,NA,A,B,A,A,A,B,B,NA,B,A,B,A,NA,NA,B,A,B,A,A,B,NA,B,A,B,NA,B,A,NA,B,B,A,A,A,A,A,A,A,NA,A,A,A,A,A,B,B,A,A,A,B,A,A,B,A,A,A,A,B,B,NA,B,B,A,B,B,B,A,B,A,A,NA,A,NA,B,NA
Chr16,651,700,16_651_700,Chr16_9757207_11277586,A,A,A,A,NA,B,A,B,NA,B,B,B,A,A,B,B,B,A,NA,B,B,A,B,NA,B,NA,A,B,A,B,B,B,A,B,B,NA,B,NA,A,A,B,NA,B,A,NA,B,A,B,NA,A,B,B,A,B,NA,NA,B,A,B,NA,NA,B,NA,NA,NA,B,B,A,A,B,NA,B,A,A,B,B,A,B,B,B,B,NA,A,A,A,B,A,A,B,B,A,NA,A,NA,A,B,A,A,A,B,B,NA,NA,A,B,A,NA,NA,B,A,B,A,A,B,NA,B,A,B,NA,B,A,NA,B,B,A,A,A,NA,A,A,A,NA,A,A,A,NA,A,B,B,A,NA,A,B,A,A,B,A,A,A,A,B,B,NA,B,B,A,B,B,B,A,B,A,A,NA,A,NA,B,B
Chr16,701,750,16_701_750,Chr16_11303660_11775746,NA,A,A,A,NA,B,A,B,NA,B,B,B,A,A,B,B,B,A,NA,B,B,A,B,NA,B,NA,A,B,A,B,B,B,A,B,NA,A,B,NA,A,NA,B,NA,B,A,NA,B,A,B,NA,A,B,B,A,B,NA,NA,B,A,B,NA,NA,B,NA,NA,NA,B,B,A,A,B,NA,B,A,A,B,B,A,B,B,B,B,NA,A,A,A,B,A,A,B,B,A,NA,A,NA,A,B,A,A,A,B,B,NA,A,A,B,A,NA,NA,B,A,B,A,A,B,NA,B,A,B,NA,B,A,NA,NA,B,A,A,A,NA,A,A,A,NA,A,A,A,B,A,B,B,A,B,A,B,NA,A,A,A,A,A,A,B,B,NA,B,B,A,B,B,B,A,B,A,A,NA,A,NA,B,B
